"Month","WeekOfMonth","DayOfWeek","Make","AccidentArea","DayOfWeekClaimed","MonthClaimed","WeekOfMonthClaimed","Sex","MaritalStatus","Age","Fault","VeghiclePrice","PolicyNumber","RepNumber","Deductible","DriverRating","Days_Policy_Accident","Days_Policy_Claim","PastNumberOfClaims","AgeOfVehicle","AgeOfPolicyHolder","PoliceReportFiled","WitnessPresent","AgentType","NumberOfSuppliments","AddressChange_Claim","NumberOfCars","Year"
"1","2","1","18","1","3","1","2","2","2","32","2","245","223","13","400","4","31","31","2","7","33","2","2","1","0","0","1","1994"
"1","2","1","7","1","2","1","2","2","2","26","1","245","224","9","400","2","31","31","5","6","33","2","2","1","6","0","1","1994"
"1","2","1","18","1","2","1","2","2","2","57","1","245","225","4","400","1","31","31","2","8","58","2","2","1","0","0","1","1994"
"11","3","1","14","1","1","11","3","2","2","29","1","690","226","2","400","2","31","31","2","6","33","2","2","1","0","0","1","1994"
"10","3","2","16","1","3","10","4","2","2","26","2","345","227","5","400","2","23","31","0","7","33","2","2","1","0","0","9","1994"
"10","3","2","19","1","2","10","5","1","1","30","1","690","228","14","400","1","31","31","2","6","33","2","2","1","3","0","1","1994"
"12","4","4","14","2","3","1","1","2","2","41","1","245","229","1","400","2","31","31","1","7","38","2","2","1","3","0","1","1994"
"10","4","3","14","1","4","10","4","2","2","65","1","690","230","14","400","4","31","31","5","7","58","2","2","1","3","0","1","1994"
"6","2","1","14","1","4","6","4","2","2","33","1","245","231","13","400","1","31","31","0","6","33","2","2","1","0","0","1","1994"
"4","2","5","10","1","5","4","2","2","2","44","1","245","232","10","400","2","31","31","2","6","38","2","2","1","0","6","2","1994"
"12","4","4","3","1","1","1","1","2","2","26","1","245","233","12","400","2","31","31","2","7","33","2","2","1","0","0","1","1994"
"3","5","2","19","1","2","4","1","2","2","32","2","690","234","5","400","2","31","31","0","6","33","2","2","1","1","0","1","1994"
"3","4","4","12","1","5","3","4","2","2","29","1","199","235","16","400","3","31","31","0","6","33","2","2","1","0","0","1","1994"
"12","4","4","3","1","2","1","2","2","2","26","1","245","236","16","400","4","31","31","0","6","33","2","2","1","3","0","1","1994"
"3","1","3","14","2","4","3","1","1","1","37","1","245","237","3","400","4","31","31","2","7","38","2","1","1","6","0","1","1994"
"3","1","4","14","1","5","3","1","2","2","33","1","245","238","11","400","1","31","31","1","6","33","2","2","1","3","0","1","1994"
"1","3","1","14","1","6","1","4","2","2","54","1","245","239","7","400","2","31","31","0","8","45","2","2","1","3","0","1","1994"
"1","3","1","10","1","2","1","3","2","1","26","1","345","240","5","400","4","31","31","5","7","33","2","2","1","6","0","1","1994"
"1","3","7","3","1","2","1","3","2","1","32","1","245","241","16","400","4","31","31","2","6","33","2","2","1","1","0","1","1994"
"1","3","6","10","1","1","1","3","1","1","25","1","245","242","1","400","3","31","31","2","4","28","2","2","1","1","0","1","1994"
"8","3","3","10","1","3","1","3","1","1","23","1","245","243","12","400","3","31","31","5","5","28","2","2","1","1","0","1","1994"
"8","4","1","7","1","4","3","3","2","1","0","1","690","244","7","400","1","31","31","0","0","16","2","2","1","0","0","1","1994"
"2","3","6","14","1","1","3","4","2","1","31","2","199","245","9","400","1","31","31","1","6","33","2","2","1","3","0","1","1994"
"12","4","5","7","1","2","1","1","2","1","0","2","690","246","3","400","4","31","31","0","0","16","2","2","1","0","0","1","1994"
"2","3","4","6","1","2","2","5","2","2","42","1","199","247","14","400","4","31","31","1","7","38","2","2","1","3","0","3","1994"
"2","3","4","1","2","5","2","3","2","2","42","1","345","248","11","400","2","31","31","2","7","38","2","2","1","0","0","1","1994"
"2","3","5","18","1","1","2","3","2","1","32","1","245","249","16","700","2","31","31","1","7","33","2","2","1","0","0","1","1994"
"2","2","3","1","1","4","2","2","2","2","51","1","245","250","1","400","2","31","31","2","8","45","2","2","1","0","0","1","1994"
"1","3","1","7","1","2","1","3","2","1","19","2","690","251","12","400","4","31","31","2","3","23","2","2","1","0","0","1","1994"
"1","3","1","14","1","2","1","4","2","2","26","1","245","252","10","400","1","31","31","2","7","33","2","2","1","0","0","1","1994"
"1","3","1","14","1","1","1","4","2","1","29","1","245","253","3","400","2","31","31","1","5","33","2","2","1","0","6","2","1994"
"1","3","3","14","1","4","1","3","2","2","29","1","345","254","15","400","2","31","31","2","6","33","2","2","1","0","0","1","1994"
"12","5","5","10","1","2","1","1","2","2","29","2","690","255","12","400","2","31","31","2","7","33","2","2","1","6","0","1","1994"
"12","5","5","14","1","1","1","1","2","1","44","1","245","256","9","500","2","31","31","1","8","38","2","2","1","6","2","1","1994"
"12","5","6","19","1","3","1","1","2","2","49","1","690","257","5","400","3","31","31","1","8","45","2","2","1","6","0","1","1994"
"12","5","6","18","1","2","1","1","1","2","47","1","245","258","12","400","1","31","31","2","7","45","2","2","1","0","0","1","1994"
"8","3","4","10","1","4","8","3","2","2","50","1","245","259","16","400","3","31","31","1","7","45","2","2","1","6","0","1","1994"
"6","5","2","14","1","2","6","5","2","2","50","1","345","260","10","400","2","31","31","2","8","45","2","2","1","6","0","1","1994"
"6","1","5","14","1","5","6","1","2","2","44","1","245","261","9","400","2","31","31","0","8","38","2","2","1","0","0","1","1994"
"5","2","7","1","1","1","5","2","2","2","42","2","245","262","1","400","4","31","31","0","7","38","2","2","1","0","0","1","1994"
"4","5","4","14","1","5","4","5","2","2","49","1","345","263","3","400","1","31","31","1","8","45","2","2","1","1","0","1","1994"
"4","1","6","18","1","2","4","1","2","2","34","2","245","264","7","400","4","31","31","2","6","33","2","2","1","1","0","1","1994"
"2","4","1","14","1","1","8","5","1","2","51","1","245","265","16","400","2","31","31","1","7","45","2","2","1","0","0","1","1994"
"12","4","1","19","1","1","1","1","2","2","26","2","690","266","5","400","2","31","31","1","5","33","2","2","1","0","0","1","1994"
"2","1","6","14","1","6","2","2","2","2","39","1","245","267","4","400","3","31","31","2","7","38","2","2","1","0","0","1","1994"
"2","2","1","3","1","2","2","2","1","2","30","2","690","268","3","400","2","31","31","1","6","33","2","2","1","3","0","1","1994"
"2","2","1","7","1","1","2","3","2","1","0","1","690","269","5","400","3","31","31","1","0","16","2","2","1","0","0","1","1994"
"2","1","2","7","1","1","2","2","2","2","47","1","245","270","9","400","3","31","31","1","8","45","2","2","1","3","0","1","1994"
"1","2","5","3","1","3","1","2","1","2","33","1","245","271","2","400","3","31","31","2","3","33","2","2","1","3","0","1","1994"
"1","2","6","14","1","1","1","2","2","1","31","1","245","272","6","400","4","31","31","0","6","33","2","2","1","6","0","1","1994"
"1","2","1","18","2","1","1","2","2","2","50","1","245","273","7","400","4","31","31","0","8","45","2","2","1","1","0","1","1994"
"1","2","7","3","1","3","1","3","2","2","78","1","245","274","11","400","1","31","31","1","8","66","2","2","1","6","1","2","1994"
"1","2","7","7","1","5","1","3","2","2","41","1","345","275","9","400","3","31","31","0","7","38","2","2","1","0","0","1","1994"
"1","1","2","7","1","5","1","3","2","1","39","1","690","276","11","400","4","31","31","0","7","38","2","2","1","3","0","1","1994"
"1","1","3","18","1","1","1","2","2","2","33","1","199","277","10","400","2","31","31","1","7","33","2","2","1","0","0","1","1994"
"1","1","4","7","1","2","1","2","2","1","0","1","690","278","16","400","2","31","31","2","0","16","2","2","1","0","0","1","1994"
"12","2","1","14","1","1","12","4","1","2","48","1","245","279","1","400","4","31","31","2","7","45","2","2","1","3","0","1","1994"
"12","3","3","7","1","1","1","1","2","1","0","1","690","280","12","400","4","31","31","1","0","16","2","2","1","0","0","1","1994"
"12","2","7","7","1","3","2","1","2","1","0","1","690","281","11","400","4","31","31","0","0","16","2","2","1","0","0","1","1994"
"12","4","2","14","1","5","1","4","2","2","30","1","245","282","4","400","2","31","31","5","7","33","2","2","1","1","0","1","1994"
"3","3","6","7","1","3","1","2","2","1","0","1","690","283","10","400","2","31","31","0","0","16","2","2","1","0","0","1","1994"
"12","4","2","14","1","4","1","2","2","2","38","1","245","284","4","400","2","31","31","1","7","38","2","2","1","1","0","1","1994"
"12","5","2","18","1","2","1","2","2","2","28","1","199","285","7","400","3","31","31","1","7","33","2","2","1","6","0","1","1994"
"12","5","2","7","1","2","1","1","2","2","33","1","199","286","8","400","4","31","31","0","6","33","2","2","1","1","0","1","1994"
"1","1","1","10","1","1","1","1","1","1","38","1","345","287","1","400","1","31","31","2","8","38","2","2","1","3","0","1","1994"
"1","1","2","7","1","5","1","2","2","1","0","1","690","288","11","400","4","31","31","2","0","16","2","2","1","0","0","3","1994"
"1","1","2","14","1","2","1","1","2","2","31","1","345","289","15","400","4","31","31","5","7","33","2","2","1","3","0","1","1994"
"1","1","4","3","1","5","1","2","2","2","36","1","345","290","1","400","2","31","31","5","7","38","2","2","1","6","0","1","1994"
"1","1","3","14","1","4","1","2","2","2","27","2","345","291","2","400","4","31","31","0","7","33","2","2","1","3","0","1","1994"
"1","2","6","18","1","3","1","2","1","2","60","1","199","292","1","400","1","31","31","2","8","58","2","2","1","3","0","1","1994"
"1","2","7","7","2","2","1","2","2","2","72","2","245","293","2","400","2","31","31","0","7","66","2","2","1","0","0","1","1994"
"1","2","7","6","1","3","1","2","2","2","44","1","645","294","5","400","2","31","31","5","8","38","2","2","1","0","0","1","1994"
"1","3","1","7","1","1","1","3","2","1","0","1","690","295","11","400","1","31","31","2","0","16","2","2","1","0","6","2","1994"
"1","1","1","14","1","3","1","4","1","1","77","1","199","296","10","400","1","31","31","0","6","66","2","2","1","0","0","1","1994"
"1","3","2","7","1","1","1","4","2","1","40","2","245","297","15","400","1","31","31","1","7","38","2","2","1","0","0","1","1994"
"12","5","3","14","1","3","1","1","2","1","43","1","495","298","1","400","4","31","31","2","7","38","2","2","1","6","0","1","1994"
"1","3","6","7","1","1","1","4","2","2","33","2","345","299","14","400","4","31","31","1","6","33","2","2","1","0","0","1","1994"
"1","1","2","3","1","3","3","2","2","2","36","2","245","300","2","400","3","31","31","1","7","38","2","2","1","3","0","1","1994"
"12","5","4","14","1","1","1","3","2","1","21","2","245","301","7","400","3","31","31","2","3","28","2","2","1","0","0","1","1994"
"12","5","5","7","1","2","1","1","1","1","21","1","245","302","2","400","2","31","31","2","5","28","2","2","1","0","0","1","1994"
"12","3","2","14","1","1","1","5","2","1","33","2","345","303","9","400","1","31","31","2","6","33","2","2","1","1","0","1","1994"
"2","1","6","14","1","1","2","3","2","2","75","1","690","304","1","400","2","31","31","2","7","66","2","2","1","1","0","1","1994"
"5","2","7","18","2","1","5","2","2","1","34","1","245","305","7","400","1","31","31","2","7","33","2","2","1","3","0","1","1994"
"4","4","3","19","1","1","5","5","2","1","31","1","690","306","9","400","2","31","31","2","5","33","2","2","1","3","0","1","1994"
"4","1","2","7","1","2","4","1","2","2","31","1","245","307","2","500","4","31","31","2","6","33","2","2","1","0","2","1","1994"
"4","1","1","14","2","1","4","1","2","2","47","1","245","308","5","400","4","31","31","5","6","45","2","2","1","3","0","1","1994"
"12","5","5","14","2","2","1","2","2","2","46","1","199","309","7","400","1","31","31","0","8","45","2","2","1","0","0","1","1994"
"12","5","5","7","1","2","1","1","2","1","0","1","690","310","6","400","3","31","31","1","0","16","2","2","1","0","0","1","1994"
"10","1","1","7","1","1","10","1","2","2","35","1","245","311","10","400","1","31","31","2","6","33","2","2","1","0","0","1","1994"
"10","1","2","14","1","5","10","2","2","2","31","1","245","312","11","400","4","31","31","0","7","33","2","2","1","3","0","1","1994"
"3","2","5","12","1","5","3","2","1","1","33","1","245","313","13","400","2","31","31","5","6","33","2","2","1","6","0","1","1994"
"4","1","3","7","1","4","4","2","2","1","35","1","345","314","15","400","3","31","31","0","7","33","2","2","1","3","0","1","1994"
"3","5","3","14","2","2","4","1","1","2","45","2","245","315","4","400","2","31","31","1","7","38","2","2","1","0","0","1","1994"
"12","5","5","7","1","1","1","2","2","1","0","1","690","316","14","400","1","31","31","1","0","16","2","2","1","0","6","2","1994"
"5","4","4","1","1","1","6","2","2","1","50","1","690","317","12","400","3","31","31","0","8","45","2","2","1","6","0","1","1994"
"1","1","6","7","1","3","1","1","2","1","0","1","690","318","16","400","4","31","31","1","0","16","2","2","1","0","0","1","1994"
"5","4","4","14","1","4","5","4","2","2","42","1","245","319","14","400","1","31","31","0","7","38","2","2","1","0","0","1","1994"
"4","4","7","10","1","1","4","4","1","1","32","1","245","320","2","400","1","31","31","2","5","33","2","2","1","0","0","1","1994"
"3","3","3","6","1","4","3","3","2","2","49","2","690","321","2","400","4","31","31","5","8","45","2","2","1","6","0","1","1994"
"3","1","3","17","1","1","3","1","2","2","53","1","245","322","4","400","1","31","31","0","7","45","2","2","1","6","0","1","1994"
"4","3","4","3","1","4","4","3","2","2","32","1","245","323","15","400","3","31","31","0","7","33","2","2","1","3","0","1","1994"
"4","2","3","7","1","3","4","4","2","2","52","1","245","324","8","400","2","31","31","0","8","45","2","2","1","0","0","1","1994"
"6","2","2","7","1","4","6","4","2","2","41","2","245","325","1","400","2","31","31","2","7","38","2","2","1","0","0","1","1994"
"6","2","1","10","1","2","6","2","1","1","36","1","345","326","1","400","2","31","31","2","7","38","2","2","1","6","0","1","1994"
"11","2","5","7","2","2","11","3","1","2","46","1","345","327","7","400","2","31","31","0","7","45","2","2","1","3","0","1","1994"
"7","3","4","7","1","5","7","3","2","2","32","2","345","328","13","400","3","31","31","5","7","33","2","2","1","6","0","1","1994"
"6","1","5","18","1","2","6","2","2","2","32","1","345","329","12","400","1","31","31","2","6","33","2","2","1","1","0","3","1994"
"3","3","4","3","1","5","3","3","2","2","31","2","245","330","3","400","3","31","31","1","6","33","2","2","1","1","0","1","1994"
"11","1","5","18","1","1","11","1","2","2","43","1","345","331","5","400","2","31","31","2","7","38","2","2","1","0","0","1","1994"
"11","1","5","14","1","2","11","2","1","2","30","1","245","332","1","400","1","31","31","2","6","33","2","2","1","0","0","1","1994"
"6","4","3","18","1","4","6","4","2","2","60","1","245","333","8","400","4","31","31","2","8","58","2","2","1","0","0","1","1994"
"6","4","3","19","1","5","6","4","2","1","55","1","690","334","11","400","3","31","31","0","8","45","2","2","1","0","0","1","1994"
"3","5","4","7","1","4","3","5","2","2","27","1","345","335","9","400","4","31","31","5","7","33","2","2","1","6","0","1","1994"
"8","4","2","18","1","1","8","5","1","2","29","1","245","336","14","400","2","31","31","0","7","33","2","2","1","3","0","1","1994"
"8","2","6","7","1","3","8","3","2","1","25","1","690","337","9","400","1","31","31","0","6","28","2","2","1","6","6","2","1994"
"4","3","1","18","1","1","4","3","2","2","38","1","690","338","11","400","2","31","31","0","7","38","2","2","1","0","0","1","1994"
"4","3","1","18","1","2","4","4","2","2","26","1","345","339","12","400","4","31","31","0","6","33","2","2","1","0","0","1","1994"
"2","4","3","14","1","2","3","1","2","2","56","1","199","340","6","400","4","31","31","1","8","58","2","2","1","1","0","1","1994"
"2","4","2","14","1","5","2","4","2","2","47","2","690","341","3","400","2","31","31","2","8","45","2","2","1","6","0","1","1994"
"9","4","7","18","1","2","10","2","2","2","29","1","345","342","4","700","3","31","31","0","7","33","2","2","1","0","0","1","1994"
"7","2","2","7","1","2","7","2","2","1","31","1","245","343","4","400","1","31","31","1","5","33","2","2","1","1","0","1","1994"
